section,metric,value,year,stage,ancestry,entity_type,entity,era,snapshot
cohort_ancestry,Participant share (%),6.34408201304753,,,Asian,Cohort,HTN,,
cohort_ancestry,Participant share (%),0.0,,,African,Cohort,HTN,,
cohort_ancestry,Participant share (%),1.066915191053122,,,African American or Afro-Caribbean,Cohort,HTN,,
cohort_ancestry,Participant share (%),45.32264678471575,,,Hispanic or Latin American,Cohort,HTN,,
cohort_ancestry,Participant share (%),0.0,,,Other/Mixed,Cohort,HTN,,
cohort_summary,Participant instances,1298249.0,,,,Cohort,HUFS,,
cohort_summary,Non-European %,41.470087787473744,,,,Cohort,HUFS,,
cohort_summary,Effective ancestry groups,2.4821810566146847,,,,Cohort,HUFS,,
cohort_summary,Publications,4.0,,,,Cohort,HUFS,,
cohort_summary,Accessions,95.0,,,,Cohort,HUFS,,
cohort_ancestry,Participant share (%),58.529912212526256,,,European,Cohort,HUFS,,
cohort_ancestry,Participant share (%),0.0,,,Asian,Cohort,HUFS,,
cohort_ancestry,Participant share (%),12.686241237235693,,,African,Cohort,HUFS,,
cohort_ancestry,Participant share (%),10.665750560947862,,,African American or Afro-Caribbean,Cohort,HUFS,,
cohort_ancestry,Participant share (%),0.0,,,Hispanic or Latin American,Cohort,HUFS,,
cohort_ancestry,Participant share (%),18.11809598929019,,,Other/Mixed,Cohort,HUFS,,
cohort_summary,Participant instances,229851943.0,,,,Cohort,HUNT,,
cohort_summary,Non-European %,24.731883167069856,,,,Cohort,HUNT,,
cohort_summary,Effective ancestry groups,1.6477939150650447,,,,Cohort,HUNT,,
cohort_summary,Publications,49.0,,,,Cohort,HUNT,,
cohort_summary,Accessions,1282.0,,,,Cohort,HUNT,,
cohort_ancestry,Participant share (%),75.26811683293015,,,European,Cohort,HUNT,,
cohort_ancestry,Participant share (%),4.0452144448480905,,,Asian,Cohort,HUNT,,
cohort_ancestry,Participant share (%),0.5613004541797586,,,African,Cohort,HUNT,,
cohort_ancestry,Participant share (%),0.0061056695091761745,,,African American or Afro-Caribbean,Cohort,HUNT,,
cohort_ancestry,Participant share (%),0.45860434601590466,,,Hispanic or Latin American,Cohort,HUNT,,
cohort_ancestry,Participant share (%),19.660658252516924,,,Other/Mixed,Cohort,HUNT,,
cohort_summary,Participant instances,934278.0,,,,Cohort,HUNT2,,
cohort_summary,Non-European %,1.771849492335258,,,,Cohort,HUNT2,,
cohort_summary,Effective ancestry groups,1.0362320120503532,,,,Cohort,HUNT2,,
cohort_summary,Publications,1.0,,,,Cohort,HUNT2,,
cohort_summary,Accessions,2.0,,,,Cohort,HUNT2,,
cohort_ancestry,Participant share (%),98.22815050766475,,,European,Cohort,HUNT2,,
cohort_ancestry,Participant share (%),0.9536775991728372,,,Asian,Cohort,HUNT2,,
cohort_ancestry,Participant share (%),0.8181718931624206,,,African,Cohort,HUNT2,,
cohort_ancestry,Participant share (%),0.0,,,African American or Afro-Caribbean,Cohort,HUNT2,,
cohort_ancestry,Participant share (%),0.0,,,Hispanic or Latin American,Cohort,HUNT2,,
cohort_ancestry,Participant share (%),0.0,,,Other/Mixed,Cohort,HUNT2,,
cohort_summary,Participant instances,15509572.0,,,,Cohort,HVH,,
cohort_summary,Non-European %,34.023105215282534,,,,Cohort,HVH,,
cohort_summary,Effective ancestry groups,1.8841859763773148,,,,Cohort,HVH,,
cohort_summary,Publications,7.0,,,,Cohort,HVH,,
cohort_summary,Accessions,27.0,,,,Cohort,HVH,,
cohort_ancestry,Participant share (%),65.97689478471747,,,European,Cohort,HVH,,
cohort_ancestry,Participant share (%),1.2555665623783816,,,Asian,Cohort,HVH,,
cohort_ancestry,Participant share (%),1.0059723118084756,,,African,Cohort,HVH,,
cohort_ancestry,Participant share (%),0.4708705050016854,,,African American or Afro-Caribbean,Cohort,HVH,,
cohort_ancestry,Participant share (%),0.446382401783879,,,Hispanic or Latin American,Cohort,HVH,,
cohort_ancestry,Participant share (%),30.844313434310116,,,Other/Mixed,Cohort,HVH,,
cohort_summary,Participant instances,7998358.0,,,,Cohort,HYPERGEN,,
cohort_summary,Non-European %,19.085242245970985,,,,Cohort,HYPERGEN,,
cohort_summary,Effective ancestry groups,1.4923825975441083,,,,Cohort,HYPERGEN,,
cohort_summary,Publications,6.0,,,,Cohort,HYPERGEN,,
cohort_summary,Accessions,75.0,,,,Cohort,HYPERGEN,,
cohort_ancestry,Participant share (%),80.91475775402901,,,European,Cohort,HYPERGEN,,
cohort_ancestry,Participant share (%),1.3292728332490245,,,Asian,Cohort,HYPERGEN,,
cohort_ancestry,Participant share (%),0.3323182083122561,,,African,Cohort,HYPERGEN,,
cohort_ancestry,Participant share (%),10.364914898782976,,,African American or Afro-Caribbean,Cohort,HYPERGEN,,
cohort_ancestry,Participant share (%),6.633786584696509,,,Hispanic or Latin American,Cohort,HYPERGEN,,
cohort_ancestry,Participant share (%),0.4249497209302209,,,Other/Mixed,Cohort,HYPERGEN,,
cohort_summary,Participant instances,93128.0,,,,Cohort,HapMap,,
cohort_summary,Non-European %,6.869040460441543,,,,Cohort,HapMap,,
cohort_summary,Effective ancestry groups,1.149489720948617,,,,Cohort,HapMap,,
cohort_summary,Publications,1.0,,,,Cohort,HapMap,,
cohort_summary,Accessions,2.0,,,,Cohort,HapMap,,
cohort_ancestry,Participant share (%),93.13095953955846,,,European,Cohort,HapMap,,
cohort_ancestry,Participant share (%),0.0,,,Asian,Cohort,HapMap,,
cohort_ancestry,Participant share (%),4.562537582681901,,,African,Cohort,HapMap,,
cohort_ancestry,Participant share (%),0.0,,,African American or Afro-Caribbean,Cohort,HapMap,,
cohort_ancestry,Participant share (%),0.0,,,Hispanic or Latin American,Cohort,HapMap,,
cohort_ancestry,Participant share (%),2.306502877759643,,,Other/Mixed,Cohort,HapMap,,
cohort_summary,Participant instances,17572489.0,,,,Cohort,Harvard,,
cohort_summary,Non-European %,52.724875798755654,,,,Cohort,Harvard,,
cohort_summary,Effective ancestry groups,1.9951858155524835,,,,Cohort,Harvard,,
cohort_summary,Publications,5.0,,,,Cohort,Harvard,,
cohort_summary,Accessions,17.0,,,,Cohort,Harvard,,
cohort_ancestry,Participant share (%),47.275124201244346,,,European,Cohort,Harvard,,
cohort_ancestry,Participant share (%),0.0,,,Asian,Cohort,Harvard,,
cohort_ancestry,Participant share (%),0.026427673393336595,,,African,Cohort,Harvard,,
cohort_ancestry,Participant share (%),0.0,,,African American or Afro-Caribbean,Cohort,Harvard,,
cohort_ancestry,Participant share (%),0.0,,,Hispanic or Latin American,Cohort,Harvard,,
cohort_ancestry,Participant share (%),52.69844812536232,,,Other/Mixed,Cohort,Harvard,,
cohort_summary,Participant instances,479231.0,,,,Cohort,Hawaiian Colo2&3,,
cohort_summary,Non-European %,0.0,,,,Cohort,Hawaiian Colo2&3,,
cohort_summary,Effective ancestry groups,1.0,,,,Cohort,Hawaiian Colo2&3,,
cohort_summary,Publications,2.0,,,,Cohort,Hawaiian Colo2&3,,
cohort_summary,Accessions,9.0,,,,Cohort,Hawaiian Colo2&3,,
cohort_ancestry,Participant share (%),100.0,,,European,Cohort,Hawaiian Colo2&3,,
cohort_ancestry,Participant share (%),0.0,,,Asian,Cohort,Hawaiian Colo2&3,,
cohort_ancestry,Participant share (%),0.0,,,African,Cohort,Hawaiian Colo2&3,,
cohort_ancestry,Participant share (%),0.0,,,African American or Afro-Caribbean,Cohort,Hawaiian Colo2&3,,
cohort_ancestry,Participant share (%),0.0,,,Hispanic or Latin American,Cohort,Hawaiian Colo2&3,,
cohort_ancestry,Participant share (%),0.0,,,Other/Mixed,Cohort,Hawaiian Colo2&3,,
cohort_summary,Participant instances,7812.0,,,,Cohort,Health 2000,,
cohort_summary,Non-European %,0.0,,,,Cohort,Health 2000,,
cohort_summary,Effective ancestry groups,1.0,,,,Cohort,Health 2000,,
cohort_summary,Publications,1.0,,,,Cohort,Health 2000,,
cohort_summary,Accessions,2.0,,,,Cohort,Health 2000,,
cohort_ancestry,Participant share (%),100.0,,,European,Cohort,Health 2000,,
cohort_ancestry,Participant share (%),0.0,,,Asian,Cohort,Health 2000,,
cohort_ancestry,Participant share (%),0.0,,,African,Cohort,Health 2000,,
cohort_ancestry,Participant share (%),0.0,,,African American or Afro-Caribbean,Cohort,Health 2000,,
cohort_ancestry,Participant share (%),0.0,,,Hispanic or Latin American,Cohort,Health 2000,,
cohort_ancestry,Participant share (%),0.0,,,Other/Mixed,Cohort,Health 2000,,
cohort_summary,Participant instances,849350.0,,,,Cohort,Health ABC,,
cohort_summary,Non-European %,10.535821510566903,,,,Cohort,Health ABC,,
cohort_summary,Effective ancestry groups,1.2323097669635539,,,,Cohort,Health ABC,,
cohort_summary,Publications,1.0,,,,Cohort,Health ABC,,
cohort_summary,Accessions,3.0,,,,Cohort,Health ABC,,
cohort_ancestry,Participant share (%),89.4641784894331,,,European,Cohort,Health ABC,,
cohort_ancestry,Participant share (%),0.0,,,Asian,Cohort,Health ABC,,
cohort_ancestry,Participant share (%),0.0,,,African,Cohort,Health ABC,,
cohort_ancestry,Participant share (%),0.0,,,African American or Afro-Caribbean,Cohort,Health ABC,,
cohort_ancestry,Participant share (%),0.0,,,Hispanic or Latin American,Cohort,Health ABC,,
cohort_ancestry,Participant share (%),10.535821510566903,,,Other/Mixed,Cohort,Health ABC,,
cohort_summary,Participant instances,3657258.0,,,,Cohort,Health2000,,
cohort_summary,Non-European %,9.253407880986247,,,,Cohort,Health2000,,
cohort_summary,Effective ancestry groups,1.206149560944837,,,,Cohort,Health2000,,
cohort_summary,Publications,1.0,,,,Cohort,Health2000,,
cohort_summary,Accessions,9.0,,,,Cohort,Health2000,,
cohort_ancestry,Participant share (%),90.74659211901375,,,European,Cohort,Health2000,,
cohort_ancestry,Participant share (%),7.345585135093012,,,Asian,Cohort,Health2000,,
cohort_ancestry,Participant share (%),0.7046262527828225,,,African,Cohort,Health2000,,
cohort_ancestry,Participant share (%),0.0,,,African American or Afro-Caribbean,Cohort,Health2000,,
cohort_ancestry,Participant share (%),1.2031964931104122,,,Hispanic or Latin American,Cohort,Health2000,,
cohort_ancestry,Participant share (%),0.0,,,Other/Mixed,Cohort,Health2000,,
cohort_summary,Participant instances,1517120.0,,,,Cohort,Health2006,,
cohort_summary,Non-European %,49.200524678337906,,,,Cohort,Health2006,,
cohort_summary,Effective ancestry groups,1.9994888020631132,,,,Cohort,Health2006,,
cohort_summary,Publications,3.0,,,,Cohort,Health2006,,
cohort_summary,Accessions,5.0,,,,Cohort,Health2006,,
cohort_ancestry,Participant share (%),50.7994753216621,,,European,Cohort,Health2006,,
cohort_ancestry,Participant share (%),0.0,,,Asian,Cohort,Health2006,,
cohort_ancestry,Participant share (%),0.0,,,African,Cohort,Health2006,,
cohort_ancestry,Participant share (%),0.0,,,African American or Afro-Caribbean,Cohort,Health2006,,
cohort_ancestry,Participant share (%),0.0,,,Hispanic or Latin American,Cohort,Health2006,,
cohort_ancestry,Participant share (%),49.200524678337906,,,Other/Mixed,Cohort,Health2006,,
cohort_summary,Participant instances,1310377.0,,,,Cohort,Health2008,,
cohort_summary,Non-European %,56.96307245929988,,,,Cohort,Health2008,,
cohort_summary,Effective ancestry groups,1.961950421599121,,,,Cohort,Health2008,,
cohort_summary,Publications,1.0,,,,Cohort,Health2008,,
cohort_summary,Accessions,2.0,,,,Cohort,Health2008,,
cohort_ancestry,Participant share (%),43.03692754070012,,,European,Cohort,Health2008,,
cohort_ancestry,Participant share (%),0.0,,,Asian,Cohort,Health2008,,
cohort_ancestry,Participant share (%),0.0,,,African,Cohort,Health2008,,
cohort_ancestry,Participant share (%),0.0,,,African American or Afro-Caribbean,Cohort,Health2008,,
cohort_ancestry,Participant share (%),0.0,,,Hispanic or Latin American,Cohort,Health2008,,
cohort_ancestry,Participant share (%),56.96307245929988,,,Other/Mixed,Cohort,Health2008,,
cohort_summary,Participant instances,1310377.0,,,,Cohort,Health2010,,
cohort_summary,Non-European %,56.96307245929988,,,,Cohort,Health2010,,
cohort_summary,Effective ancestry groups,1.961950421599121,,,,Cohort,Health2010,,
cohort_summary,Publications,1.0,,,,Cohort,Health2010,,
cohort_summary,Accessions,2.0,,,,Cohort,Health2010,,
cohort_ancestry,Participant share (%),43.03692754070012,,,European,Cohort,Health2010,,
cohort_ancestry,Participant share (%),0.0,,,Asian,Cohort,Health2010,,
cohort_ancestry,Participant share (%),0.0,,,African,Cohort,Health2010,,
cohort_ancestry,Participant share (%),0.0,,,African American or Afro-Caribbean,Cohort,Health2010,,
cohort_ancestry,Participant share (%),0.0,,,Hispanic or Latin American,Cohort,Health2010,,
cohort_ancestry,Participant share (%),56.96307245929988,,,Other/Mixed,Cohort,Health2010,,
cohort_summary,Participant instances,3078488.0,,,,Cohort,HealthABC,,
cohort_summary,Non-European %,60.33926395035485,,,,Cohort,HealthABC,,
cohort_summary,Effective ancestry groups,2.1649130636808294,,,,Cohort,HealthABC,,
cohort_summary,Publications,4.0,,,,Cohort,HealthABC,,
cohort_summary,Accessions,28.0,,,,Cohort,HealthABC,,
cohort_ancestry,Participant share (%),39.66073604964515,,,European,Cohort,HealthABC,,
cohort_ancestry,Participant share (%),2.5440086172172833,,,Asian,Cohort,HealthABC,,
cohort_ancestry,Participant share (%),1.7175314634976653,,,African,Cohort,HealthABC,,
cohort_ancestry,Participant share (%),0.9799291080556429,,,African American or Afro-Caribbean,Cohort,HealthABC,,
cohort_ancestry,Participant share (%),0.0,,,Hispanic or Latin American,Cohort,HealthABC,,
cohort_ancestry,Participant share (%),55.09779476158426,,,Other/Mixed,Cohort,HealthABC,,
cohort_summary,Participant instances,16340.0,,,,Cohort,HeiDE,,
cohort_summary,Non-European %,0.0,,,,Cohort,HeiDE,,
cohort_summary,Effective ancestry groups,1.0,,,,Cohort,HeiDE,,
cohort_summary,Publications,1.0,,,,Cohort,HeiDE,,
cohort_summary,Accessions,5.0,,,,Cohort,HeiDE,,
cohort_ancestry,Participant share (%),100.0,,,European,Cohort,HeiDE,,
cohort_ancestry,Participant share (%),0.0,,,Asian,Cohort,HeiDE,,
cohort_ancestry,Participant share (%),0.0,,,African,Cohort,HeiDE,,
cohort_ancestry,Participant share (%),0.0,,,African American or Afro-Caribbean,Cohort,HeiDE,,
cohort_ancestry,Participant share (%),0.0,,,Hispanic or Latin American,Cohort,HeiDE,,
cohort_ancestry,Participant share (%),0.0,,,Other/Mixed,Cohort,HeiDE,,
cohort_summary,Participant instances,5966669.0,,,,Cohort,Helix,,
cohort_summary,Non-European %,36.50623153387594,,,,Cohort,Helix,,
cohort_summary,Effective ancestry groups,2.013529493709284,,,,Cohort,Helix,,
cohort_summary,Publications,2.0,,,,Cohort,Helix,,
cohort_summary,Accessions,7.0,,,,Cohort,Helix,,
cohort_ancestry,Participant share (%),63.49376846612407,,,European,Cohort,Helix,,
cohort_ancestry,Participant share (%),0.3690166154683627,,,Asian,Cohort,Helix,,
cohort_ancestry,Participant share (%),0.0,,,African,Cohort,Helix,,
cohort_ancestry,Participant share (%),3.6522220354438963,,,African American or Afro-Caribbean,Cohort,Helix,,
cohort_ancestry,Participant share (%),2.20980919169473,,,Hispanic or Latin American,Cohort,Helix,,
cohort_ancestry,Participant share (%),30.275183691268946,,,Other/Mixed,Cohort,Helix,,
cohort_summary,Participant instances,22090394.0,,,,Cohort,HerediGene,,
cohort_summary,Non-European %,27.707636178874857,,,,Cohort,HerediGene,,
cohort_summary,Effective ancestry groups,1.7336509812409775,,,,Cohort,HerediGene,,
cohort_summary,Publications,2.0,,,,Cohort,HerediGene,,
cohort_summary,Accessions,16.0,,,,Cohort,HerediGene,,
cohort_ancestry,Participant share (%),72.29236382112515,,,European,Cohort,HerediGene,,
cohort_ancestry,Participant share (%),3.5896643581821133,,,Asian,Cohort,HerediGene,,
cohort_ancestry,Participant share (%),0.6525460795312207,,,African,Cohort,HerediGene,,
cohort_ancestry,Participant share (%),0.0,,,African American or Afro-Caribbean,Cohort,HerediGene,,
cohort_ancestry,Participant share (%),0.47742018544350096,,,Hispanic or Latin American,Cohort,HerediGene,,
cohort_ancestry,Participant share (%),22.98800555571802,,,Other/Mixed,Cohort,HerediGene,,
cohort_summary,Participant instances,16544.0,,,,Cohort,HostSeq,,
cohort_summary,Non-European %,26.172630560928432,,,,Cohort,HostSeq,,
cohort_summary,Effective ancestry groups,1.7470417015729558,,,,Cohort,HostSeq,,
cohort_summary,Publications,1.0,,,,Cohort,HostSeq,,
cohort_summary,Accessions,2.0,,,,Cohort,HostSeq,,
cohort_ancestry,Participant share (%),73.82736943907156,,,European,Cohort,HostSeq,,
cohort_ancestry,Participant share (%),14.180367504835589,,,Asian,Cohort,HostSeq,,
cohort_ancestry,Participant share (%),5.500483558994198,,,African,Cohort,HostSeq,,
cohort_ancestry,Participant share (%),0.0,,,African American or Afro-Caribbean,Cohort,HostSeq,,
cohort_ancestry,Participant share (%),6.491779497098646,,,Hispanic or Latin American,Cohort,HostSeq,,
cohort_ancestry,Participant share (%),0.0,,,Other/Mixed,Cohort,HostSeq,,
cohort_summary,Participant instances,13144443.0,,,,Cohort,HyperGEN,,
cohort_summary,Non-European %,56.55932320601185,,,,Cohort,HyperGEN,,
cohort_summary,Effective ancestry groups,2.3411236339104695,,,,Cohort,HyperGEN,,
cohort_summary,Publications,7.0,,,,Cohort,HyperGEN,,
cohort_summary,Accessions,60.0,,,,Cohort,HyperGEN,,
cohort_ancestry,Participant share (%),43.44067679398815,,,European,Cohort,HyperGEN,,
cohort_ancestry,Participant share (%),0.43508119743073176,,,Asian,Cohort,HyperGEN,,
cohort_ancestry,Participant share (%),2.978886210697555,,,African,Cohort,HyperGEN,,
cohort_ancestry,Participant share (%),2.2313992308384614,,,African American or Afro-Caribbean,Cohort,HyperGEN,,
cohort_ancestry,Participant share (%),2.281526877936174,,,Hispanic or Latin American,Cohort,HyperGEN,,
cohort_ancestry,Participant share (%),48.632429689108925,,,Other/Mixed,Cohort,HyperGEN,,
cohort_summary,Participant instances,514890.0,,,,Cohort,HyperGen,,
cohort_summary,Non-European %,100.0,,,,Cohort,HyperGen,,
cohort_summary,Effective ancestry groups,1.0713290343225779,,,,Cohort,HyperGen,,
cohort_summary,Publications,2.0,,,,Cohort,HyperGen,,
cohort_summary,Accessions,6.0,,,,Cohort,HyperGen,,
cohort_ancestry,Participant share (%),0.0,,,European,Cohort,HyperGen,,
cohort_ancestry,Participant share (%),0.844257996853697,,,Asian,Cohort,HyperGen,,
cohort_ancestry,Participant share (%),0.0,,,African,Cohort,HyperGen,,
cohort_ancestry,Participant share (%),1.5397463535900873,,,African American or Afro-Caribbean,Cohort,HyperGen,,
cohort_ancestry,Participant share (%),1.0237138029482027,,,Hispanic or Latin American,Cohort,HyperGen,,
cohort_ancestry,Participant share (%),96.592281846608,,,Other/Mixed,Cohort,HyperGen,,
cohort_summary,Participant instances,6100.0,,,,Cohort,HypnoLaus,,
cohort_summary,Non-European %,21.540983606557376,,,,Cohort,HypnoLaus,,
cohort_summary,Effective ancestry groups,1.5808677362186438,,,,Cohort,HypnoLaus,,
cohort_summary,Publications,1.0,,,,Cohort,HypnoLaus,,
cohort_summary,Accessions,1.0,,,,Cohort,HypnoLaus,,
cohort_ancestry,Participant share (%),78.45901639344262,,,European,Cohort,HypnoLaus,,
cohort_ancestry,Participant share (%),4.098360655737705,,,Asian,Cohort,HypnoLaus,,
cohort_ancestry,Participant share (%),9.393442622950818,,,African,Cohort,HypnoLaus,,
cohort_ancestry,Participant share (%),0.0,,,African American or Afro-Caribbean,Cohort,HypnoLaus,,
cohort_ancestry,Participant share (%),0.0,,,Hispanic or Latin American,Cohort,HypnoLaus,,
cohort_ancestry,Participant share (%),8.049180327868854,,,Other/Mixed,Cohort,HypnoLaus,,
cohort_summary,Participant instances,105626.0,,,,Cohort,IAMDGC,,
cohort_summary,Non-European %,0.35786643440062105,,,,Cohort,IAMDGC,,
cohort_summary,Effective ancestry groups,1.0071829417042137,,,,Cohort,IAMDGC,,
cohort_summary,Publications,2.0,,,,Cohort,IAMDGC,,
cohort_summary,Accessions,2.0,,,,Cohort,IAMDGC,,
cohort_ancestry,Participant share (%),99.64213356559938,,,European,Cohort,IAMDGC,,
cohort_ancestry,Participant share (%),0.0,,,Asian,Cohort,IAMDGC,,
cohort_ancestry,Participant share (%),0.0,,,African,Cohort,IAMDGC,,
cohort_ancestry,Participant share (%),0.0,,,African American or Afro-Caribbean,Cohort,IAMDGC,,
cohort_ancestry,Participant share (%),0.0,,,Hispanic or Latin American,Cohort,IAMDGC,,
